,X1,X2,y
0,0.12705153090826724,-0.8305762182624867,1
1,-0.296764182527351,0.8086409878004444,1
2,-0.7921834177039194,0.033782455983249506,1
3,-0.7911862904669428,-0.4710827549080482,0
4,-0.8859398817559281,0.09290535673006138,0
5,0.9780017176479487,0.31830633992585794,0
6,0.29345006042498567,0.7591232279621051,1
7,0.9102486220504259,-0.3794753117591471,0
8,-0.6311438053086196,-0.7308736224910513,0
9,-0.9658216479435313,-0.38260126453556764,0
10,0.42447471956481303,0.8649142243112783,0
11,0.5521086117719036,-0.6432262625726122,1
12,0.04859761058728149,-1.0110766730157406,0
13,-0.9281733998869135,0.3655967590166731,0
14,-0.8121150060215052,-0.4787043869728379,0
15,0.750965450656968,0.6104382433162453,0
16,-0.7618911440854856,-0.22946815860879013,1
17,0.31166664275858863,0.7150332427465034,1
18,0.5855363838387464,0.5789099952172235,1
19,-0.7785810403853993,0.596934693506519,0
20,-0.7852830027999887,-0.15410911589848247,1
21,1.0602516853636204,-0.06538877123933937,0
22,0.9461854949818491,0.3126202329425503,0
23,-0.5237606734466335,0.8332359780785061,0
24,-0.7572224515597529,0.33650291936280696,1
25,-0.6517125810740168,-0.7069334272383541,0
26,-0.9266895397025999,-0.22938369054467062,0
27,-0.521703971587893,0.6901359624943437,1
28,-0.654817961569648,-0.296682865087597,1
29,-0.24081557768268896,0.7987490373314391,1
30,-0.38317923259403636,-0.7554485761054833,1
31,0.04613569189332455,-0.7908674202959854,1
32,-0.23236631881127312,0.7673989918017211,1
33,-1.028807829212712,0.03681366385290774,0
34,0.1456284893413311,0.7598850316666861,1
35,-0.7946113561644986,0.31337277265497027,1
36,-0.6231704116733555,-0.8137276372055025,0
37,0.6307567459284259,0.3955276312839883,1
38,0.24251694625285225,0.8185556822878187,1
39,-0.9756042334000545,-0.06767649323044811,0
40,0.6368696981350372,0.376363974405582,1
41,-0.43529504516463247,0.814076356788852,0
42,0.823981317068097,-0.5600748198436872,0
43,-0.4454836282659431,0.7223252699625616,1
44,-0.3269630840906727,-0.7494247923220528,1
45,-0.17056675003704252,-0.7534970920473055,1
46,0.48028942740862335,-0.8583913949378141,0
47,-0.9617997747767434,0.018576054351290942,0
48,-0.19930418701623526,-0.8173568047160739,1
49,0.12491121051172854,0.9335635843335475,0
50,0.9264796799506783,-0.29683864377276775,0
51,0.4111544572001456,-0.9426010593991865,0
52,-0.02619756433002917,-0.9287838634626272,0
53,0.32922774481170186,0.8322370836300255,0
54,-0.638854860692096,-0.5598847877629802,1
55,0.8332686835633231,-0.17514231722555068,1
56,-0.797103878765493,0.6606628015142981,0
57,-0.2828875560963091,0.7728645191064698,1
58,-0.7256589842778634,0.4997294904718885,1
59,0.4240068412229054,-0.5528424492201723,1
60,-0.22183184919882123,-0.7535775264601675,1
61,-0.2625523442910084,0.8218239648766007,1
62,-0.4625265019162217,0.616126108463293,1
63,0.7000195967260774,-0.3271857711773534,1
64,-0.4639139828466236,0.6958951710657711,1
65,0.7438678323977191,0.5788231158886016,0
66,0.7574912940126683,-0.11850917249084406,1
67,0.47965957178438856,-0.6351249290304523,1
68,-0.5506048584158715,0.5425583537508828,1
69,-0.6673635480239667,-0.5367665865623897,1
70,-0.7542323257824748,0.08524274104400856,1
71,-0.8695751682869108,-0.4846542148790681,0
72,0.18352488907102585,-0.9847301684853363,0
73,-0.7517982569981033,-0.21724062356625903,1
74,0.7546449076234372,-0.005780214662578977,1
75,0.6551713363941225,0.18435399450218315,1
76,-0.5223225790072836,-0.8220256329783439,0
77,-0.6074766360172691,-0.5661929091177836,1
78,0.6845172222651162,-0.6437927864747139,0
79,-0.5298293446342373,-0.48852646297949853,1
80,0.35343626265175265,0.6465874542159749,1
81,0.03482390558072858,0.8360667186252672,1
82,-0.7433762416024403,0.4333184634185642,1
83,-0.5340378510873736,0.8299516949663989,0
84,0.7794982220708515,-0.0852318864774557,1
85,0.7320092139316613,0.22714623025741798,1
86,-0.7588797733302363,0.09338570100546764,1
87,0.6314632191532987,0.35196199390415445,1
88,0.29632777485286677,-0.8705231567439904,0
89,-0.4296627583306522,-0.6535913846949957,1
90,0.9598933339685457,0.3276121573501925,0
91,-0.2778875368684177,0.8055267609436612,1
92,-0.28170826999449505,-1.0036922171602416,0
93,-0.3635556565504022,0.6921946877790752,1
94,1.0062100161709489,0.033960066090236926,0
95,-0.3616345747688091,-0.9127726854910354,0
96,-0.7249409226534856,-0.279626516408487,1
97,0.7769256210542549,-0.13720337731613982,1
98,-0.07701473583009018,-0.7585105570972209,1
99,-0.27466119735479533,1.010536280358786,0
100,-0.31443285061173876,0.7500187299017123,1
101,0.5171504083430836,0.8997891926882383,0
102,0.46079151623281744,0.984139515534765,0
103,0.3147102619278619,0.715728546275348,1
104,0.9750967107485087,0.0225715834386591,0
105,-0.9261270266512629,0.4411752856637782,0
106,-0.6702064580352831,-0.1418452370466204,1
107,-0.6582299185016904,-0.4666868103567357,1
108,-0.6524947425299202,0.796849727440273,0
109,0.9916378887481646,-0.33814280446577144,0
110,-1.0641694122619323,-0.052520810542047124,0
111,0.5046571238920876,0.9044543691870869,0
112,0.22731189657996914,-0.954568603915566,0
113,-0.3962652239999489,-0.8544719587263825,0
114,0.4982099265404433,-0.5875418279219438,1
115,-0.6504821428551886,0.5228456806923207,1
116,0.21587833122160255,-0.7654907212089969,1
117,0.6503109265108654,-0.7427191089491368,0
118,0.05744370668985008,0.9761219739077904,0
119,-0.23604717608627754,-0.7716615395994934,1
120,-0.02063402955270422,-0.9374832760213587,0
121,-0.4046184389744628,-0.938010283012521,0
122,-0.7169427344188238,-0.67414408313056,0
123,-0.3408512773728634,0.9340889969012175,0
124,0.49253640982225955,-0.7199936989074345,1
125,0.6248364885294289,-0.5218913382011198,1
126,-0.4092120450554945,-0.6655882057354021,1
127,-0.30084327337477024,0.9494336123786152,0
128,0.7040869101889478,0.45314231646201014,1
129,-0.4368936558679365,-0.7127470023636909,1
130,0.6049209204455241,0.4769344904462358,1
131,-0.7297256025773564,-0.503954694815015,0
132,0.010021030083629826,-1.0599668225632077,0
133,-0.9034691625059421,-0.6606363061664343,0
134,-0.47747912859302705,-0.9108429652095494,0
135,-0.941628505776349,-0.11964756789285785,0
136,-0.5134834099999961,-0.8635718614589428,0
137,-0.811051406421024,-0.21869688527240097,1
138,-0.8296568559428618,0.12558466444627267,1
139,-0.7084861819429222,0.6960237598919936,0
140,-0.7589379614789725,0.16240900363928013,1
141,-0.4117108784080992,0.7318150263765146,1
142,-0.7977101676807774,0.07910390825341235,1
143,-0.4578963970206901,-0.7104379325137866,1
144,-0.3523519542452045,0.7296553482520658,1
145,-0.5796548159764469,-0.43155720101302514,1
146,-0.9977435635451086,-0.27838972082727886,0
147,0.6865635009395548,-0.3773261226550735,1
148,0.7215862717225536,-0.7215670436453815,0
149,-0.46173229158466816,-0.6299614060842651,1
150,-0.3518642371171341,0.7273802455550481,1
151,-0.5529695290366301,0.5759530887503698,1
152,-1.0324776536792313,-0.13428382147327783,0
153,0.5058447820225892,0.7732821134364697,0
154,-0.9279933470128197,0.2853229130460323,0
155,-0.19609191857978392,-0.8327556213559386,1
156,0.551337818841546,-0.5060883657873159,1
157,-0.698635871871574,-0.4364921958867833,1
158,-0.7610012556860518,0.73192563154701,0
159,0.8341226915244636,-0.07949229780091889,1
